"Filename","Path","Lifetime Authors","Lifetime Changes","Line Count","Coverage Percentage","Id",""
"normalize-scoped-slots.js","/home/marczinusd/dev/vue/src/core/vdom/helpers/normalize-scoped-slots.js","1","27","84","96.66666666666667","702ee1d5-553f-4e54-bff8-a3cfaf4e2c78",""
"resolve-async-component.js","/home/marczinusd/dev/vue/src/core/vdom/helpers/resolve-async-component.js","6","21","165","98.52941176470588","acf7e63b-53e9-4dba-be9c-f02cb0f55635",""
"merge-hook.js","/home/marczinusd/dev/vue/src/core/vdom/helpers/merge-hook.js","2","6","38","100","aeabc4f4-cb80-4d53-9d88-1b36a09ce000",""
"update-listeners.js","/home/marczinusd/dev/vue/src/core/vdom/helpers/update-listeners.js","6","20","95","100","a3ebaa02-ac6e-441f-b567-5db36bc03bfd",""
"index.js","/home/marczinusd/dev/vue/src/compiler/parser/index.js","26","206","975","100","f1eaf10e-6d57-4c34-82cc-dde604d308f0",""
"entry-runtime.js","/home/marczinusd/dev/vue/src/platforms/web/entry-runtime.js","1","2","5","-1","6a0a3f88-a846-4e6f-8e26-90bd000e3374",""
"entry-server-basic-renderer.js","/home/marczinusd/dev/vue/src/platforms/web/entry-server-basic-renderer.js","1","2","13","-1","9ad5616f-86fd-4c9c-91e7-41e3000ef698",""
"entry-runtime-with-compiler.js","/home/marczinusd/dev/vue/src/platforms/web/entry-runtime-with-compiler.js","3","6","101","91.42857142857143","ec7b771b-c71b-42c2-b5c1-dbed5f98082d",""
"render.js","/home/marczinusd/dev/vue/src/core/instance/render.js","8","122","129","100","17742e8c-d9e8-4001-8aca-699b0b4daf00",""
"lifecycle.js","/home/marczinusd/dev/vue/src/core/instance/lifecycle.js","12","96","350","100","da80614f-b7b3-4f32-86fa-72cc2f9350da",""
"state.js","/home/marczinusd/dev/vue/src/core/instance/state.js","21","71","368","100","e54ce0a7-ed12-4396-bd66-9ff964f2c31a",""
"error.js","/home/marczinusd/dev/vue/src/core/util/error.js","7","20","83","100","f3d4c010-49a9-467e-8bb3-fe6360679494",""
"perf.js","/home/marczinusd/dev/vue/src/core/util/perf.js","1","5","24","100","c73878f9-c3f9-4081-9683-31afee3249f2",""
"env.js","/home/marczinusd/dev/vue/src/core/util/env.js","12","54","96","85.29411764705883","40640e84-94c8-41e8-9456-7a9c80b409b0",""
"index.js","/home/marczinusd/dev/vue/src/core/util/index.js","2","6","11","100","96131018-c8a8-404b-a755-ce0e2252e990",""
